Category,Rating,Reviews,Type
FAMILY,4.7,55,Free
FAMILY,4.6,222,Free
GAME,4.0,119368,Free
FAMILY,2.5,706,Free
GAME,3.8,4552,Free
LIFESTYLE,4.7,499,Free
FAMILY,4.5,108130,Free
GAME,4.6,293086,Free
GAME,4.6,8778,Free
SPORTS,5.0,17,Free
FAMILY,3.9,29,Free
PRODUCTIVITY,5.0,8,Free
TOOLS,2.3,395,Free
MAPS_AND_NAVIGATION,3.6,695,Free
FAMILY,4.0,42,Free
COMMUNICATION,3.7,218,Free
TOOLS,4.2,7063,Free
TOOLS,4.1,37975,Free
TOOLS,4.4,117850,Free
FAMILY,4.6,167974,Free
TOOLS,4.2,2630,Free
FAMILY,4.4,4756,Free
FAMILY,4.3,13,Free
FAMILY,4.0,3788,Free
PERSONALIZATION,4.5,323,Free
FAMILY,3.9,14754,Free
PRODUCTIVITY,3.7,7389,Free
TOOLS,4.6,82,Paid
FAMILY,3.8,16,Free
FAMILY,4.7,92010,Free
TOOLS,3.4,202,Free
BOOKS_AND_REFERENCE,4.5,68226,Free
TOOLS,4.1,3446,Free
TOOLS,4.3,297,Free
FAMILY,4.6,3106,Free
FAMILY,4.3,6078,Free
FAMILY,4.3,219,Free
TOOLS,4.0,182,Free
FAMILY,3.5,34,Free
FAMILY,2.3,10,Free
TOOLS,3.9,114,Free
SPORTS,4.1,7,Paid
PERSONALIZATION,4.5,561,Free
FAMILY,4.6,2167,Free
FAMILY,4.4,2420,Free
FAMILY,3.1,52,Free
TOOLS,4.3,77717,Free
MAPS_AND_NAVIGATION,3.3,3,Paid
FAMILY,5.0,7,Free
AUTO_AND_VEHICLES,4.2,12,Free
TOOLS,3.8,434,Free
TOOLS,3.3,47,Free
TOOLS,5.0,6,Free
BUSINESS,1.0,1,Free
PRODUCTIVITY,4.5,40328,Free
PRODUCTIVITY,4.6,1502622,Free
GAME,4.3,22773,Free
PRODUCTIVITY,4.4,26358,Paid
GAME,4.1,52163,Free
GAME,4.5,299046,Free
GAME,4.2,41089,Free
COMMUNICATION,3.7,25,Free
GAME,4.1,1019,Free
FAMILY,3.9,337,Free
GAME,4.5,2526,Free
GAME,3.6,2328,Free
GAME,3.2,655,Free
BUSINESS,3.5,125,Free
FAMILY,3.7,433,Free
PERSONALIZATION,4.6,26,Paid
FAMILY,4.8,33,Free
GAME,4.1,4946,Free
FAMILY,4.4,16459,Free
FAMILY,4.3,99,Free
BUSINESS,4.0,13,Free
GAME,3.1,1015,Free
GAME,4.2,211,Free
LIFESTYLE,4.1,75,Free
GAME,3.5,14823,Free
GAME,4.3,8668,Free
COMMUNICATION,3.8,52,Free
GAME,4.3,112565,Free
FAMILY,4.8,16,Free
GAME,2.3,278,Free
COMMUNICATION,4.3,125,Free
TOOLS,4.4,208,Free
FAMILY,3.6,783,Free
FAMILY,5.0,43,Free
GAME,4.3,211,Free
FAMILY,4.2,162,Free
FAMILY,4.3,14604,Free
FAMILY,4.7,160,Free
FAMILY,3.9,3253,Free
FAMILY,4.4,431,Free
GAME,4.4,460,Free
GAME,4.3,247,Free
PRODUCTIVITY,2.6,85,Free
FAMILY,4.3,445,Free
MEDICAL,3.8,568,Free
MEDICAL,4.2,345,Free
MEDICAL,4.2,6,Free
BOOKS_AND_REFERENCE,4.1,10,Free
MEDICAL,4.0,36,Free
MEDICAL,4.4,7,Free
FAMILY,4.7,6,Free
NEWS_AND_MAGAZINES,2.6,13,Free
FAMILY,4.3,7,Free
FAMILY,5.0,3,Free
FAMILY,3.7,6,Free
MEDICAL,4.3,62,Free
TOOLS,4.1,41,Free
MEDICAL,4.3,22,Free
MEDICAL,3.8,534,Free
MEDICAL,4.5,18,Free
MEDICAL,5.0,5,Free
MEDICAL,3.9,40,Free
FAMILY,3.8,271,Free
FAMILY,4.6,186,Free
HEALTH_AND_FITNESS,4.6,28,Free
PRODUCTIVITY,4.7,315,Free
MEDICAL,5.0,6,Free
MEDICAL,4.5,18,Free
MEDICAL,4.3,10,Free
TOOLS,3.5,3988,Free
GAME,3.3,19,Paid
GAME,4.8,8191,Free
FAMILY,3.9,84,Free
FAMILY,4.5,86,Free
MEDICAL,3.4,35,Paid
SHOPPING,5.0,4,Free
FINANCE,5.0,1,Free
MEDICAL,4.8,12,Paid
MEDICAL,3.6,35,Free
FINANCE,4.3,693,Free
FINANCE,4.0,347,Free
FINANCE,4.5,853,Free
PRODUCTIVITY,4.6,48,Free
FINANCE,4.7,6208,Free
FINANCE,3.8,480,Free
FINANCE,3.4,295,Free
FINANCE,4.7,2374,Free
FINANCE,4.0,253,Free
FINANCE,4.6,1231,Free
FINANCE,2.0,207,Free
FINANCE,4.3,231,Free
FINANCE,2.0,314,Free
FINANCE,3.6,117,Free
FINANCE,4.7,3661,Free
FINANCE,3.5,805,Free
FINANCE,4.0,732,Free
FINANCE,3.5,256,Free
FINANCE,4.3,323,Free
FINANCE,4.1,196,Free
FINANCE,4.6,1992,Free
FINANCE,3.8,922,Free
FINANCE,4.3,4290,Free
FINANCE,3.8,109,Free
FINANCE,1.0,2,Free
FINANCE,3.8,472,Free
FINANCE,3.3,343,Free
FINANCE,4.8,495,Free
FINANCE,3.0,4,Free
FAMILY,4.0,28136,Free
TRAVEL_AND_LOCAL,3.6,892,Paid
COMMUNICATION,3.8,12667,Free
TOOLS,4.3,40907,Free
FAMILY,3.9,475944,Free
GAME,4.2,115176,Free
GAME,4.6,10981850,Free
GAME,4.0,121082,Free
BUSINESS,4.5,4571,Free
BUSINESS,4.6,15830,Free
BUSINESS,4.6,213,Free
FAMILY,4.5,625,Free
BUSINESS,3.7,3757,Free
BUSINESS,4.4,9555,Free
BUSINESS,4.6,770,Free
BOOKS_AND_REFERENCE,3.9,88,Free
BUSINESS,4.4,2147,Free
PRODUCTIVITY,4.5,48,Free
BUSINESS,4.5,3972,Free
FAMILY,4.3,374,Free
BUSINESS,3.7,113,Free
TOOLS,3.9,37,Free
FAMILY,3.9,139,Free
PRODUCTIVITY,4.3,2303,Free
BUSINESS,4.1,489,Free
BUSINESS,4.1,423,Free
FAMILY,4.4,14,Free
BUSINESS,4.4,20921,Free
BUSINESS,4.2,831,Free
PRODUCTIVITY,4.5,27820,Free
BOOKS_AND_REFERENCE,4.6,244,Free
BUSINESS,4.4,244,Paid
BUSINESS,4.4,25,Free
BUSINESS,4.4,11310,Free
BUSINESS,3.8,203,Free
PRODUCTIVITY,2.6,80,Free
BUSINESS,4.2,715,Free
BUSINESS,4.4,25,Free
TOOLS,4.2,75,Free
FAMILY,4.0,13,Free
FAMILY,4.2,593,Free
TOOLS,4.0,114,Free
FAMILY,4.4,31,Free
BUSINESS,4.5,416,Free
PERSONALIZATION,3.2,114,Free
BUSINESS,4.3,740,Free
BUSINESS,3.4,22,Free
COMMUNICATION,2.3,42,Paid
BUSINESS,4.4,6997,Free
BUSINESS,4.3,34,Free
TOOLS,4.3,996,Free
BUSINESS,3.6,125,Free
BUSINESS,4.6,2555,Free
TOOLS,4.2,54,Free
BUSINESS,4.0,12,Free
FAMILY,4.4,288209,Free
FAMILY,4.5,16391,Free
FAMILY,3.2,24,Free
NEWS_AND_MAGAZINES,1.7,367,Free
FAMILY,2.2,54,Free
COMICS,3.8,5084,Free
COMMUNICATION,4.8,6,Paid
GAME,4.4,165656,Free
FAMILY,4.5,3935,Free
COMMUNICATION,4.8,10,Paid
COMMUNICATION,4.6,649,Free
COMMUNICATION,3.7,166,Paid
COMMUNICATION,4.4,14,Free
PHOTOGRAPHY,3.5,12204,Free
FAMILY,3.8,5,Free
COMMUNICATION,3.8,9,Paid
COMMUNICATION,4.3,12,Paid
COMMUNICATION,4.6,265,Paid
LIFESTYLE,4.5,2,Free
FAMILY,3.7,29229,Free
COMMUNICATION,4.8,341,Paid
PRODUCTIVITY,4.3,253,Paid
FAMILY,5.0,12,Paid
FAMILY,3.9,31552,Free
TOOLS,3.0,1,Free
FAMILY,5.0,1,Paid
FAMILY,4.4,12639,Free
COMMUNICATION,4.6,94,Paid
COMMUNICATION,3.9,1436,Free
BOOKS_AND_REFERENCE,3.3,15,Free
PRODUCTIVITY,4.1,4513,Free
BUSINESS,3.0,4,Free
FAMILY,4.2,6784,Free
FAMILY,4.2,268,Free
NEWS_AND_MAGAZINES,4.2,1137,Free
FAMILY,4.0,319777,Free
COMMUNICATION,4.0,27,Free
FAMILY,3.2,3069,Free
TOOLS,4.6,79,Free
FAMILY,3.2,20843,Free
FAMILY,4.1,137674,Free
FAMILY,3.3,50428,Free
BUSINESS,4.4,48,Free
FAMILY,4.0,1419,Free
FAMILY,4.2,18,Free
FAMILY,4.1,62,Free
FAMILY,4.3,49,Free
TRAVEL_AND_LOCAL,3.3,4069,Free
TOOLS,4.7,175,Free
FAMILY,4.4,63,Free
FAMILY,3.1,47,Free
FAMILY,3.1,19,Free
VIDEO_PLAYERS,3.3,439,Free
BUSINESS,3.9,10,Free
FAMILY,3.4,12,Free
FAMILY,3.9,13,Free
BUSINESS,4.4,21,Free
FAMILY,3.9,11,Paid
SPORTS,3.7,818,Free
FAMILY,4.5,4,Free
PERSONALIZATION,4.7,42,Free
LIFESTYLE,4.6,147,Free
LIFESTYLE,5.0,103,Free
FAMILY,3.0,2,Free
COMMUNICATION,3.9,517,Free
PERSONALIZATION,5.0,3,Free
TOOLS,3.9,12,Free
FAMILY,3.8,19,Free
TOOLS,3.6,6060,Free
SPORTS,3.9,654,Paid
FAMILY,3.8,316,Free
FAMILY,4.8,171,Paid
PHOTOGRAPHY,4.4,2418165,Free
PRODUCTIVITY,4.5,75140,Free
GAME,4.0,387,Free
GAME,4.7,16851,Paid
FAMILY,4.8,17,Free
FINANCE,4.7,439,Free
GAME,4.7,541732,Free
NEWS_AND_MAGAZINES,4.5,27,Free
LIFESTYLE,4.0,47,Free
FINANCE,3.2,191,Free
FINANCE,4.7,39,Free
COMMUNICATION,4.5,4,Free
FAMILY,4.5,93,Free
MEDICAL,4.9,57,Free
SHOPPING,4.2,182,Free
NEWS_AND_MAGAZINES,5.0,3,Free
MEDICAL,5.0,2,Free
LIFESTYLE,5.0,2,Free
GAME,4.2,47340,Free
SHOPPING,4.7,3,Free
PRODUCTIVITY,4.5,81502,Free
PRODUCTIVITY,4.5,208543,Free
FAMILY,4.5,10159,Free
FINANCE,3.8,57,Free
FAMILY,4.5,85015,Free
FAMILY,4.3,2250,Free
GAME,3.9,6200,Free
MAPS_AND_NAVIGATION,3.9,112,Free
SOCIAL,4.2,226,Free
SHOPPING,4.5,214,Free
FAMILY,4.1,11179,Free
PHOTOGRAPHY,4.4,221878,Free
FINANCE,4.1,1514,Free
TRAVEL_AND_LOCAL,4.6,470,Free
FOOD_AND_DRINK,3.3,60,Free
LIFESTYLE,4.5,11,Free
TOOLS,2.2,876,Free
HOUSE_AND_HOME,4.4,137,Free
SHOPPING,3.9,117,Free
SHOPPING,4.5,32014,Free
LIFESTYLE,2.8,1189,Free
FAMILY,3.3,2802,Free
MAPS_AND_NAVIGATION,4.5,56409,Free
VIDEO_PLAYERS,3.1,167,Paid
SOCIAL,3.2,398,Free
LIFESTYLE,4.4,1740,Free
HOUSE_AND_HOME,4.1,1372,Free
BOOKS_AND_REFERENCE,5.0,2,Free
TOOLS,3.8,131,Paid
TOOLS,4.3,87,Free
WEATHER,4.6,3963,Free
NEWS_AND_MAGAZINES,3.7,2375,Free
PHOTOGRAPHY,4.9,7,Free
SHOPPING,4.3,2221,Free
TOOLS,5.0,2,Free
MAPS_AND_NAVIGATION,2.9,30,Free
FAMILY,4.4,14,Free
HEALTH_AND_FITNESS,4.4,15753,Paid
SPORTS,4.6,1641,Free
TOOLS,4.5,4228,Free
WEATHER,4.0,9307,Free
SPORTS,3.5,1151,Free
FAMILY,4.8,12400,Paid
GAME,4.8,528550,Free
FAMILY,3.5,35337,Free
PHOTOGRAPHY,4.7,142758,Free
TOOLS,4.6,2674051,Free
FAMILY,4.4,766,Paid
TOOLS,4.3,122010,Free
TOOLS,4.7,136540,Free
TOOLS,4.4,134412,Free
TOOLS,4.0,327914,Free
FAMILY,3.5,38824,Free
FAMILY,4.6,171017,Free
SPORTS,3.9,6289,Free
PHOTOGRAPHY,3.5,49523,Free
GAME,4.6,260527,Free
FAMILY,4.2,419375,Free
GAME,4.4,153649,Free
GAME,4.6,2464,Free
FAMILY,4.0,93898,Free
PERSONALIZATION,4.2,42190,Free
FAMILY,3.8,52,Paid
TOOLS,4.1,420518,Free
FAMILY,4.3,528917,Free
GAME,4.4,276105,Free
GAME,4.5,462614,Free
GAME,4.1,39895,Free
GAME,4.2,794058,Free
MAPS_AND_NAVIGATION,4.0,119685,Free
TOOLS,3.6,301,Free
TOOLS,3.3,236,Free
TOOLS,4.7,88993,Free
GAME,4.6,338742,Free
LIBRARIES_AND_DEMO,4.5,23,Free
MAPS_AND_NAVIGATION,3.9,4569,Free
TOOLS,4.3,31,Free
TOOLS,3.9,203,Free
TOOLS,4.3,824,Free
PRODUCTIVITY,3.1,19,Paid
TOOLS,4.4,9,Paid
FAMILY,3.7,6514,Free
FAMILY,4.6,37,Free
TOOLS,4.6,154,Free
TOOLS,2.7,7,Free
BOOKS_AND_REFERENCE,4.1,70,Paid
BOOKS_AND_REFERENCE,4.2,459,Free
MAPS_AND_NAVIGATION,1.9,179,Free
BUSINESS,4.6,17,Free
TOOLS,4.2,265,Free
BOOKS_AND_REFERENCE,4.4,121,Free
BUSINESS,4.2,100,Free
TOOLS,3.9,64,Free
SOCIAL,2.4,37,Free
LIFESTYLE,5.0,5,Free
TOOLS,3.9,21,Free
MAPS_AND_NAVIGATION,3.7,78,Free
BUSINESS,5.0,5,Free
FAMILY,4.0,3323,Free
PHOTOGRAPHY,3.0,1,Paid
TOOLS,4.1,29,Free
FAMILY,4.8,21,Free
GAME,4.5,33,Free
TOOLS,3.5,13,Free
TOOLS,4.5,954,Free
FAMILY,4.5,355613,Free
COMICS,4.2,25673,Free
GAME,4.3,504765,Free
GAME,4.4,2440877,Free
FAMILY,4.4,6715,Free
FAMILY,4.3,43090,Free
FAMILY,4.2,2557,Paid
GAME,4.5,937,Free
FAMILY,4.3,139545,Free
GAME,4.3,22333,Free
PERSONALIZATION,4.2,249,Free
SOCIAL,4.9,117,Free
COMICS,4.1,45651,Free
GAME,1.4,33,Free
FAMILY,4.0,16190,Free
COMICS,5.0,34,Free
GAME,4.3,2468915,Free
GAME,4.2,304106,Free
GAME,4.3,11,Free
BOOKS_AND_REFERENCE,3.8,38,Free
TOOLS,4.1,1186,Free
BOOKS_AND_REFERENCE,4.2,20,Free
FAMILY,4.3,166312,Free
TOOLS,4.1,46,Free
FAMILY,4.3,128,Free
MAPS_AND_NAVIGATION,3.6,258,Free
GAME,4.3,264755,Free
FAMILY,4.6,2354042,Free
TRAVEL_AND_LOCAL,4.4,6895,Free
FAMILY,5.0,22,Free
FAMILY,4.4,160,Free
NEWS_AND_MAGAZINES,4.5,1440,Free
FAMILY,4.7,78,Free
PHOTOGRAPHY,5.0,3,Free
MAPS_AND_NAVIGATION,3.4,59,Free
TRAVEL_AND_LOCAL,3.1,16,Free
TRAVEL_AND_LOCAL,4.5,339,Paid
LIFESTYLE,5.0,1,Paid
NEWS_AND_MAGAZINES,4.3,80,Free
AUTO_AND_VEHICLES,4.4,186648,Free
COMMUNICATION,4.3,226541,Free
WEATHER,4.2,189310,Free
COMMUNICATION,4.0,74497,Free
BOOKS_AND_REFERENCE,4.5,264260,Free
PHOTOGRAPHY,4.0,50109,Free
MAPS_AND_NAVIGATION,4.1,54034,Free
GAME,3.8,47386,Free
FAMILY,4.3,267787,Free
FAMILY,4.6,401211,Free
TOOLS,4.1,498894,Free
FAMILY,4.3,9149,Free
TOOLS,4.3,191621,Free
GAME,4.2,32849,Free
PHOTOGRAPHY,4.3,251686,Free
FAMILY,4.4,252006,Free
COMMUNICATION,4.4,483782,Free
PERSONALIZATION,3.9,28694,Free
PHOTOGRAPHY,4.3,1517395,Free
GAME,4.5,785622,Free
GAME,4.3,234589,Free
FAMILY,3.5,113183,Free
GAME,4.2,951435,Free
TOOLS,4.1,45610,Free
GAME,4.1,257531,Free
FAMILY,4.7,198480,Free
GAME,4.5,375996,Free
GAME,3.3,152102,Free
FAMILY,4.2,17108,Free
PRODUCTIVITY,4.2,226453,Free
FAMILY,4.6,1764,Paid
BUSINESS,4.3,24,Free
PHOTOGRAPHY,4.3,194,Free
SPORTS,4.0,1,Free
TOOLS,4.7,3408,Free
LIFESTYLE,5.0,8,Free
PARENTING,5.0,1,Free
PRODUCTIVITY,4.9,17,Free
MAPS_AND_NAVIGATION,4.3,11100,Free
SOCIAL,4.0,479939,Free
TOOLS,4.5,2,Paid
TOOLS,4.1,1648,Free
BOOKS_AND_REFERENCE,4.3,18,Free
MAPS_AND_NAVIGATION,4.5,65448,Free
SHOPPING,3.9,16678,Free
SHOPPING,3.7,668,Free
SHOPPING,4.2,470,Paid
SHOPPING,3.6,38,Free
BUSINESS,3.6,5,Paid
TOOLS,2.1,14,Free
SHOPPING,4.7,10318,Free
VIDEO_PLAYERS,3.2,39,Free
TOOLS,3.0,19,Paid
GAME,4.3,59,Free
SHOPPING,3.0,4,Free
FAMILY,4.3,10,Paid
FAMILY,3.9,53301,Free
VIDEO_PLAYERS,3.3,12,Free
PRODUCTIVITY,4.3,195,Free
VIDEO_PLAYERS,4.0,486,Free
BUSINESS,3.7,3,Paid
TOOLS,2.8,27,Free
GAME,4.4,10786,Free
TOOLS,5.0,1,Free
TRAVEL_AND_LOCAL,3.9,58,Free
PRODUCTIVITY,4.2,43,Free
HEALTH_AND_FITNESS,4.8,6,Free
SHOPPING,4.0,7006,Free
SHOPPING,3.0,2,Free
PRODUCTIVITY,4.5,8,Free
TRAVEL_AND_LOCAL,2.6,122,Free
FINANCE,5.0,4,Free
SHOPPING,5.0,1,Free
TOOLS,4.1,543,Free
NEWS_AND_MAGAZINES,4.5,53,Free
NEWS_AND_MAGAZINES,5.0,3,Free
LIFESTYLE,4.7,407589,Free
SHOPPING,4.5,104068,Free
GAME,4.4,562345,Free
GAME,4.4,3941129,Free
GAME,4.3,314774,Free
GAME,4.2,1878,Free
FAMILY,3.0,4,Free
FAMILY,4.1,78142,Free
GAME,4.2,326042,Free
FAMILY,4.2,35172,Free
FAMILY,4.0,28633,Free
GAME,4.3,331692,Free
FAMILY,4.1,3527,Free
GAME,3.6,151,Free
FAMILY,4.3,1130,Free
FAMILY,5.0,1,Free
FAMILY,4.2,26307,Free
SOCIAL,3.9,6450,Free
FAMILY,4.1,29387,Free
FAMILY,3.8,168,Free
LIFESTYLE,5.0,6,Free
GAME,3.7,38767,Free
FAMILY,4.3,5623,Free
FAMILY,4.2,10440,Free
FAMILY,4.3,157997,Free
NEWS_AND_MAGAZINES,2.5,81,Free
SPORTS,4.3,83545,Free
FAMILY,4.4,42069,Free
SPORTS,4.3,34062,Free
FAMILY,4.2,1484,Free
GAME,4.6,152395,Free
FAMILY,4.0,3715,Free
FAMILY,2.9,975,Free
GAME,4.5,396090,Free
FAMILY,4.7,417197,Free
PERSONALIZATION,3.8,23,Free
GAME,4.7,466495,Free
GAME,3.9,41683,Free
FAMILY,4.5,96658,Free
FAMILY,4.7,6297590,Free
SOCIAL,4.5,412888,Free
TOOLS,4.2,227798,Free
SOCIAL,4.3,231446,Free
FAMILY,4.4,303394,Free
HEALTH_AND_FITNESS,4.8,39068,Free
SPORTS,4.2,3909032,Free
PHOTOGRAPHY,4.1,211620,Free
GAME,4.5,6026,Free
PHOTOGRAPHY,4.5,41331,Free
PHOTOGRAPHY,4.6,28107,Paid
COMMUNICATION,4.4,552635,Free
FAMILY,4.1,217736,Free
TOOLS,4.3,1648515,Free
GAME,4.7,55952,Free
PHOTOGRAPHY,4.4,928720,Free
SHOPPING,4.2,609186,Free
GAME,4.3,771001,Free
GAME,4.5,617732,Free
PRODUCTIVITY,4.3,496397,Free
VIDEO_PLAYERS,4.8,332623,Free
GAME,4.5,371318,Free
SOCIAL,4.6,216513,Free
VIDEO_PLAYERS,4.7,696665,Free
FAMILY,4.4,860078,Free
FAMILY,4.1,5997,Free
FAMILY,4.3,796,Free
TOOLS,4.2,2013,Free
TOOLS,4.2,2925,Free
FAMILY,3.6,21095,Free
FAMILY,2.8,21,Free
FAMILY,3.9,30,Free
FAMILY,3.8,10,Free
GAME,4.4,1628,Free
FAMILY,3.7,42,Free
BOOKS_AND_REFERENCE,2.7,68,Free
GAME,3.8,66,Free
FAMILY,3.2,429,Free
SPORTS,3.9,255,Free
TRAVEL_AND_LOCAL,2.3,9,Free
SPORTS,4.1,556,Free
SPORTS,4.3,1387,Free
FAMILY,3.1,192,Free
SPORTS,4.6,315,Paid
FAMILY,4.1,681,Free
BUSINESS,4.4,9,Free
PRODUCTIVITY,3.2,6752,Free
FAMILY,4.5,663,Free
SOCIAL,3.7,2111,Free
FAMILY,4.4,708,Free
LIFESTYLE,4.5,532,Free
FAMILY,5.0,2,Free
FAMILY,4.8,5,Free
FAMILY,4.6,124,Free
COMMUNICATION,4.0,1,Free
FAMILY,4.1,19388,Free
MAPS_AND_NAVIGATION,4.1,204,Free
SOCIAL,4.8,65,Free
SOCIAL,4.3,3,Free
FINANCE,2.8,851,Free
TOOLS,4.7,6505,Paid
TOOLS,4.5,569727,Free
TOOLS,4.2,91186,Free
TOOLS,4.3,1072565,Free
TOOLS,3.8,120494,Free
PRODUCTIVITY,3.8,637,Free
TOOLS,4.2,43677,Free
TOOLS,3.8,79132,Free
FAMILY,4.0,39682,Free
TOOLS,4.0,18478,Free
FAMILY,4.6,12,Free
TOOLS,4.0,32879,Free
FINANCE,4.3,85,Free
FAMILY,4.3,23,Free
TOOLS,3.9,34612,Free
PRODUCTIVITY,5.0,2,Paid
TOOLS,4.0,593,Free
VIDEO_PLAYERS,4.1,253207,Free
TOOLS,3.9,23348,Free
PRODUCTIVITY,4.2,133,Free
PHOTOGRAPHY,4.3,46242,Free
SOCIAL,4.5,40467,Free
TOOLS,4.4,16192,Free
TOOLS,4.1,802,Free
VIDEO_PLAYERS,4.2,58981,Free
SPORTS,4.5,177,Free
VIDEO_PLAYERS,4.6,148715,Free
VIDEO_PLAYERS,4.1,24565,Free
PRODUCTIVITY,3.9,1322,Free
TOOLS,4.7,59632,Free
TOOLS,3.9,8780,Free
VIDEO_PLAYERS,4.3,38607,Free
SOCIAL,2.9,90,Free
BOOKS_AND_REFERENCE,4.4,283,Free
SOCIAL,3.7,55,Free
COMMUNICATION,4.4,25,Free
FAMILY,4.1,942,Free
TOOLS,2.8,11,Free
MEDICAL,4.9,18,Free
SOCIAL,3.4,44,Free
TOOLS,2.8,54,Free
GAME,2.5,450,Free
PERSONALIZATION,4.7,51,Free
BOOKS_AND_REFERENCE,3.1,50,Paid
TOOLS,3.2,11,Free
MAPS_AND_NAVIGATION,4.3,15,Free
TOOLS,3.9,27,Free
TOOLS,3.6,7,Free
SOCIAL,3.2,6,Free
COMMUNICATION,3.5,11,Free
SPORTS,3.3,64,Free
MEDICAL,2.4,32,Free
SOCIAL,4.4,5985,Free
FAMILY,2.8,5,Paid
FAMILY,5.0,3,Free
SPORTS,4.4,426,Paid
FAMILY,5.0,3,Free
NEWS_AND_MAGAZINES,3.3,78,Free
NEWS_AND_MAGAZINES,2.9,61,Free
NEWS_AND_MAGAZINES,4.1,56,Free
NEWS_AND_MAGAZINES,4.6,18,Free
NEWS_AND_MAGAZINES,2.2,160,Free
PERSONALIZATION,4.3,505,Paid
SOCIAL,5.0,20,Free
NEWS_AND_MAGAZINES,2.5,2055,Free
NEWS_AND_MAGAZINES,3.0,29,Free
NEWS_AND_MAGAZINES,3.7,794,Free
FAMILY,5.0,1,Free
FINANCE,5.0,12,Free
FAMILY,4.1,89,Paid
NEWS_AND_MAGAZINES,4.1,905,Free
NEWS_AND_MAGAZINES,2.6,820,Free
FAMILY,4.6,11872,Free
FAMILY,4.5,69013,Free
FAMILY,4.5,364013,Free
FAMILY,3.3,707,Free
GAME,4.4,13079,Free
PERSONALIZATION,4.7,4856,Paid
FAMILY,4.7,2910,Free
FAMILY,4.0,3745,Free
GAME,4.5,2032,Free
PRODUCTIVITY,4.3,596,Free
FAMILY,4.6,166,Free
FAMILY,4.7,456474,Free
GAME,4.4,267395,Free
FAMILY,4.0,45359,Free
PRODUCTIVITY,4.2,25427,Free
PRODUCTIVITY,4.3,815974,Free
PRODUCTIVITY,4.1,14432,Free
PRODUCTIVITY,4.5,298854,Free
BUSINESS,4.3,54520,Free
PRODUCTIVITY,4.3,226295,Free
PRODUCTIVITY,4.7,253155,Free
TOOLS,4.1,7063,Free
PRODUCTIVITY,4.3,549900,Free
PRODUCTIVITY,4.4,691474,Free
FAMILY,3.1,1073,Free
GAME,4.0,154108,Free
PRODUCTIVITY,4.5,123412,Free
PRODUCTIVITY,4.5,155998,Free
PRODUCTIVITY,4.4,72161,Free
PRODUCTIVITY,4.2,30291,Free
PRODUCTIVITY,4.6,404610,Free
BOOKS_AND_REFERENCE,4.4,43088,Free
PRODUCTIVITY,4.6,6320,Free
GAME,4.0,271214,Free
PRODUCTIVITY,4.6,14089,Free
PRODUCTIVITY,4.3,26452,Free
PRODUCTIVITY,4.3,6120,Free
PRODUCTIVITY,3.9,7801,Free
PRODUCTIVITY,4.5,57449,Free
PRODUCTIVITY,4.7,7566,Free
PRODUCTIVITY,4.3,4649,Free
PRODUCTIVITY,4.6,25370,Free
LIFESTYLE,4.6,10484,Free
PRODUCTIVITY,4.2,2537,Free
PRODUCTIVITY,4.3,4441,Free
PRODUCTIVITY,4.6,2401017,Free
PRODUCTIVITY,4.2,86172,Free
PRODUCTIVITY,4.1,661,Free
PRODUCTIVITY,4.6,7969,Free
PRODUCTIVITY,4.4,688,Free
FAMILY,3.7,56664,Free
MEDICAL,4.4,2295,Free
GAME,3.9,1290,Free
TOOLS,4.3,15618,Free
PERSONALIZATION,4.3,266434,Free
PRODUCTIVITY,4.3,11402,Free
FAMILY,4.5,1007,Free
GAME,4.5,401648,Free
GAME,4.5,8193,Free
SPORTS,4.5,97,Free
GAME,4.7,1115,Free
FAMILY,4.3,1853,Free
PERSONALIZATION,4.4,1623,Free
SOCIAL,4.5,787,Free
PHOTOGRAPHY,4.3,18,Free
FAMILY,4.3,1922,Free
ART_AND_DESIGN,4.2,175,Free
PHOTOGRAPHY,4.2,784,Free
TOOLS,4.3,1283,Free
PHOTOGRAPHY,4.2,67,Free
PERSONALIZATION,4.7,10786,Free
FAMILY,4.1,623,Free
SOCIAL,4.3,39,Free
PERSONALIZATION,4.1,293,Free
PHOTOGRAPHY,3.8,4813,Free
PHOTOGRAPHY,4.5,12,Free
FAMILY,4.1,3003,Free
SOCIAL,4.3,48,Free
PHOTOGRAPHY,4.5,16,Free
PHOTOGRAPHY,4.1,88,Free
PERSONALIZATION,4.4,49,Free
FAMILY,4.3,694,Free
FAMILY,4.4,634,Free
FAMILY,4.3,131,Free
SOCIAL,4.1,56,Free
PHOTOGRAPHY,4.6,666,Free
LIFESTYLE,4.7,25,Free
SOCIAL,4.2,93,Free
LIFESTYLE,3.7,121,Free
SOCIAL,4.7,38,Free
SOCIAL,4.4,39,Free
FAMILY,4.7,19,Free
FAMILY,4.2,91,Free
SOCIAL,4.6,12111,Free
FAMILY,4.5,132,Free
FAMILY,4.8,38,Free
PHOTOGRAPHY,3.7,42,Free
ART_AND_DESIGN,4.3,132,Free
PHOTOGRAPHY,4.2,302,Free
FOOD_AND_DRINK,3.6,742,Free
FOOD_AND_DRINK,4.1,336,Free
BUSINESS,2.3,41,Free
GAME,4.3,8432,Free
FOOD_AND_DRINK,4.6,42,Free
FAMILY,4.5,7812,Paid
BUSINESS,4.0,3,Free
FAMILY,4.2,1661,Paid
